11068,101942.44,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
11118,101949.16,4.39,1.86,8.53,-0.02,-0.22,0.11,-0.97
11218,101944.68,4.37,1.86,8.51,-0.02,-0.22,0.11,-0.97
11268,101941.30,4.37,1.84,8.50,-0.02,-0.22,0.11,-0.97
11318,101942.44,4.37,1.85,8.53,-0.02,-0.22,0.11,-0.97
11368,101950.26,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
11468,101948.06,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
11518,101950.26,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
11568,101942.44,4.37,1.82,8.51,-0.02,-0.22,0.11,-0.97
11618,101945.78,4.36,1.85,8.52,-0.02,-0.22,0.11,-0.97
11717,101946.92,4.35,1.84,8.50,-0.02,-0.22,0.11,-0.97
11767,101936.82,4.37,1.85,8.52,-0.02,-0.22,0.11,-0.97
11818,101940.16,4.37,1.85,8.51,-0.02,-0.22,0.11,-0.97
11867,101948.02,4.39,1.84,8.51,-0.02,-0.22,0.11,-0.97
11967,101935.73,4.38,1.85,8.52,-0.02,-0.22,0.11,-0.97
12017,101946.88,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
12067,101946.88,4.39,1.84,8.55,-0.02,-0.22,0.11,-0.97
12117,101942.40,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
12217,101948.02,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
12267,101945.73,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
12317,101949.11,4.37,1.86,8.52,-0.02,-0.22,0.11,-0.97
12367,101944.64,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
12467,101943.54,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
12517,101941.30,4.36,1.84,8.52,-0.02,-0.22,0.11,-0.97
12567,101953.59,4.39,1.82,8.53,-0.02,-0.22,0.11,-0.97
12617,101939.06,4.39,1.81,8.51,-0.02,-0.22,0.11,-0.97
12717,101943.49,4.38,1.86,8.53,-0.02,-0.22,0.11,-0.97
12766,101943.54,4.39,1.83,8.53,-0.02,-0.22,0.11,-0.97
12816,101944.64,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
12866,101943.54,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
13008,101939.06,4.39,1.84,8.54,-0.02,-0.22,0.11,-0.97
13058,101945.78,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
13108,101955.79,4.38,1.86,8.51,-0.02,-0.22,0.11,-0.97
13158,101949.11,4.36,1.84,8.50,-0.02,-0.22,0.11,-0.97
13258,101939.06,4.38,1.83,8.54,-0.02,-0.22,0.11,-0.97
13308,101943.54,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
13358,101948.02,4.36,1.86,8.55,-0.02,-0.22,0.11,-0.97
13408,101950.21,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
13508,101945.73,4.39,1.84,8.51,-0.02,-0.22,0.11,-0.97
13558,101942.40,4.38,1.81,8.53,-0.02,-0.22,0.11,-0.97
13608,101945.73,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
13658,101942.40,4.38,1.86,8.50,-0.02,-0.22,0.11,-0.97
13758,101945.73,4.36,1.83,8.52,-0.02,-0.22,0.11,-0.97
13808,101936.78,4.38,1.84,8.52,-0.02,-0.22,0.11,-0.97
13859,101944.64,4.38,1.82,8.53,-0.02,-0.22,0.11,-0.97
13909,101945.73,4.36,1.84,8.51,-0.02,-0.22,0.11,-0.97
14010,101946.88,4.38,1.84,8.55,-0.02,-0.22,0.11,-0.97
14060,101949.11,4.37,1.83,8.55,-0.02,-0.22,0.11,-0.97
14111,101942.40,4.37,1.84,8.50,-0.02,-0.22,0.11,-0.97
14161,101949.11,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
14261,101943.54,4.38,1.84,8.52,-0.02,-0.22,0.11,-0.97
14311,101943.54,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
14361,101942.40,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
14411,101946.88,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
14511,101950.21,4.38,1.85,8.55,-0.02,-0.22,0.11,-0.97
14561,101949.11,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
14611,101947.97,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
14661,101943.49,4.37,1.83,8.52,-0.02,-0.22,0.11,-0.97
14761,101948.02,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
14811,101946.88,4.37,1.85,8.56,-0.02,-0.22,0.11,-0.97
14861,101950.21,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
14911,101950.26,4.39,1.85,8.51,-0.02,-0.22,0.11,-0.97
